gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
2440897785																										MGYA00364106_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Desulfobacterales								Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales										order							
2440897766																										MGYA00364108_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364108_Bacteria::Proteobacteria:Epsilonproteobacteria:Campylobacterales:Helicobacteraceae:Sulfuricurvum						9	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011890	MGYA00364108													28220	DNA sequence reads			River sediment sample 1.9 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 357 E 78* 15. 537																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364108#taxonomic.									Sulfuricurvum								Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Helicobacteraceae		Sulfuricurvum							genus							
2440897752																										MGYA00364109_Bacteria::Proteobacteria:Alphaproteobacteria																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Proteobacteria:Alphaproteobacteria						34	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Alphaproteobacteria								Bacteria	Proteobacteria	Alphaproteobacteria											class							
2440897747																										MGYA00364108_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Azospira																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364108_Bacteria::Proteobacteria:Betaproteobacteria:Rhodocyclales:Rhodocyclaceae:Azospira						4	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011890	MGYA00364108													28220	DNA sequence reads			River sediment sample 1.9 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 357 E 78* 15. 537																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364108#taxonomic.									Azospira								Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae		Azospira							genus							
2440897735																										MGYA00364106_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Salinimicrobium																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Flavobacteriaceae:Salinimicrobium						7	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Salinimicrobium								Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae		Salinimicrobium							genus							
2440897734																										MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Alcaligenes																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Alcaligenes						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011888	MGYA00364107													23362	DNA sequence reads			River sediment sample 17.5 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 945 E 78* 09. 813																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364107#taxonomic.									Alcaligenes								Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae		Alcaligenes							genus							
2440897733																										MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales::Sphaerotilus																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales::Sphaerotilus						4	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Sphaerotilus								Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales			Sphaerotilus							genus							
2440897728																										MGYA00364110_Bacteria::Proteobacteria:Gammaproteobacteria:Thiotrichales:Thiotrichaceae:Thiothrix																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Proteobacteria:Gammaproteobacteria:Thiotrichales:Thiotrichaceae:Thiothrix						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Thiothrix								Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Thiotrichaceae		Thiothrix							genus							
2440897727																										MGYA00364109_Bacteria::Chloroflexi																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Chloroflexi						28	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Chloroflexi								Bacteria	Chloroflexi												phylum							
2440897725																										MGYA00364109_Bacteria::Firmicutes:Clostridia:Clostridiales:Christensenellaceae																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Firmicutes:Clostridia:Clostridiales:Christensenellaceae						3	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Christensenellaceae								Bacteria	Firmicutes	Clostridia	Clostridiales	Christensenellaceae									family							
2440897722																										MGYA00364111_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobacteraceae:Desulfonema																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfobacterales:Desulfobacteraceae:Desulfonema						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Desulfonema								Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae		Desulfonema							genus							
2440897717																										MGYA00364105_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Geobacteraceae																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364105_Bacteria::Proteobacteria:Deltaproteobacteria:Desulfuromonadales:Geobacteraceae						3	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011886	MGYA00364105													26502	DNA sequence reads			River sediment sample 2.3 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 077 E 78* 13.983																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364105#taxonomic.									Geobacteraceae								Bacteria	Proteobacteria	Deltaproteobacteria	Desulfuromonadales	Geobacteraceae									family							
2440897712																										MGYA00364110_Bacteria::Chlamydiae:Chlamydiia:Parachlamydiales:Rhabdochlamydiaceae:Candidatus_Rhabdochlamydia																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Chlamydiae:Chlamydiia:Parachlamydiales:Rhabdochlamydiaceae:Candidatus_Rhabdochlamydia						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Candidatus Rhabdochlamydia								Bacteria	Chlamydiae	Chlamydiia	Parachlamydiales	Rhabdochlamydiaceae		Candidatus_Rhabdochlamydia							genus							
2440897710																										MGYA00364107_Bacteria::Firmicutes:Clostridia:Clostridiales:Clostridiales_Family_XII._Incertae_Sedis																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364107_Bacteria::Firmicutes:Clostridia:Clostridiales:Clostridiales_Family_XII._Incertae_Sedis						2	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011888	MGYA00364107													23362	DNA sequence reads			River sediment sample 17.5 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 945 E 78* 09. 813																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364107#taxonomic.									Clostridiales Family_XII._Incertae_Sedis								Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales_Family_XII._Incertae_Sedis									family							
2440897692																										MGYA00364109_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Crocinitomicaceae:Fluviicola																																					MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Bacteroidetes:Flavobacteriia:Flavobacteriales:Crocinitomicaceae:Fluviicola						1	DNA sequence reads																									https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																																						https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Fluviicola								Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Crocinitomicaceae		Fluviicola							genus							
