gbifID	abstract	accessRights	accrualMethod	accrualPeriodicity	accrualPolicy	alternative	audience	available	bibliographicCitation	conformsTo	contributor	coverage	created	creator	date	dateAccepted	dateCopyrighted	dateSubmitted	description	educationLevel	extent	format	hasFormat	hasPart	hasVersion	identifier	instructionalMethod	isFormatOf	isPartOf	isReferencedBy	isReplacedBy	isRequiredBy	isVersionOf	issued	language	license	mediator	medium	modified	provenance	publisher	references	relation	replaces	requires	rights	rightsHolder	source	spatial	subject	tableOfContents	temporal	title	type	valid	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	behavior	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialSampleID	eventID	parentEventID	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	countryCode	stateProvince	county	municipality	locality	verbatimLocality	verbatimElevation	verticalDatum	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	family	subfamily	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks	datasetKey	publishingCountry	lastInterpreted	elevation	elevationAccuracy	depth	depthAccuracy	distanceAboveSurface	distanceAboveSurfaceAccuracy	distanceFromCentroidInMeters	issue	mediaType	hasCoordinate	hasGeospatialIssues	taxonKey	acceptedTaxonKey	kingdomKey	phylumKey	classKey	orderKey	familyKey	genusKey	subgenusKey	speciesKey	species	acceptedScientificName	verbatimScientificName	typifiedName	protocol	lastParsed	lastCrawled	repatriated	relativeOrganismQuantity	level0Gid	level0Name	level1Gid	level1Name	level2Gid	level2Name	level3Gid	level3Name	iucnRedListCategory	eventType
2440894155																										MGYA00364107_Bacteria::Proteobacteria:Deltaproteobacteria:Syntrophobacterales:Syntrophaceae:Desulfomonile										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364107_Bacteria::Proteobacteria:Deltaproteobacteria:Syntrophobacterales:Syntrophaceae:Desulfomonile						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011888	MGYA00364107													23362.0	DNA sequence reads			River sediment sample 17.5 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 945 E 78* 09. 813																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364107#taxonomic.									Syntrophaceae								Bacteria	Desulfobacterota	Syntrophia	Syntrophales	Syntrophaceae			Syntrophaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.461Z								TAXON_MATCH_HIGHERRANK		false	false	4877	4877	3	10715929	10672374	10847807	4877					Syntrophaceae	Desulfomonile		DWC_ARCHIVE	2023-04-07T16:53:05.461Z	2023-04-07T16:52:25.587Z		4.280455440458865E-5										
2440894154																										MGYA00364108_Bacteria::Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364108_Bacteria::Bacteroidetes:Bacteroidia:Bacteroidales:Bacteroidaceae:Bacteroides						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011890	MGYA00364108													28220.0	DNA sequence reads			River sediment sample 1.9 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 357 E 78* 15. 537																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364108#taxonomic.									Bacteroides Castellani & Chalmers, 1919								Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae		Bacteroides	Bacteroides						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.122Z										false	false	3222857	3222857	3	10707955	7498440	1203	8095	3222857				Bacteroides Castellani & Chalmers, 1919	Bacteroides		DWC_ARCHIVE	2023-04-07T16:53:05.122Z	2023-04-07T16:52:25.587Z		3.543586109142452E-5										
2440894151																										MGYA00364105_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Microscillaceae										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364105_Bacteria::Bacteroidetes:Cytophagia:Cytophagales:Microscillaceae						27.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011886	MGYA00364105													26502.0	DNA sequence reads			River sediment sample 2.3 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 077 E 78* 13.983																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364105#taxonomic.									Microscillaceae								Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Microscillaceae			Microscillaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.357Z										false	false	10240690	10240690	3	10707955	7498440	7571564	10240690					Microscillaceae	Microscillaceae		DWC_ARCHIVE	2023-04-07T16:53:05.357Z	2023-04-07T16:52:25.587Z		0.0010187910346388953										
2440894149																										MGYA00364107_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Sphingomonas										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364107_Bacteria::Proteobacteria:Alphaproteobacteria:Sphingomonadales:Sphingomonadaceae:Sphingomonas						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011888	MGYA00364107													23362.0	DNA sequence reads			River sediment sample 17.5 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 945 E 78* 09. 813																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364107#taxonomic.									Sphingomonas Yabuuchi et al., 1990								Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae		Sphingomonas	Sphingomonas						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.216Z										false	false	3221354	3221354	3	111	197	647	8926	3221354				Sphingomonas Yabuuchi et al., 1990	Sphingomonas		DWC_ARCHIVE	2023-04-07T16:53:05.216Z	2023-04-07T16:52:25.587Z		4.280455440458865E-5										
2440894147																										MGYA00364108_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodospirillales:Rhodospirillaceae:Insolitispirillum										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364108_Bacteria::Proteobacteria:Alphaproteobacteria:Rhodospirillales:Rhodospirillaceae:Insolitispirillum						21.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011890	MGYA00364108													28220.0	DNA sequence reads			River sediment sample 1.9 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 357 E 78* 15. 537																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364108#taxonomic.									Insolitispirillum Yoon et al., 2007								Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae		Insolitispirillum	Insolitispirillum						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.037Z										false	false	4575546	4575546	3	111	197	1223	4730	4575546				Insolitispirillum Yoon et al., 2007	Insolitispirillum		DWC_ARCHIVE	2023-04-07T16:53:05.037Z	2023-04-07T16:52:25.587Z		7.44153082919915E-4										
2440894146																										MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Candidatus_Symbiobacter										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364107_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Comamonadaceae:Candidatus_Symbiobacter						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011888	MGYA00364107													23362.0	DNA sequence reads			River sediment sample 17.5 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 945 E 78* 09. 813																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364107#taxonomic.									Comamonadaceae								Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae			Comamonadaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:04.986Z								TAXON_MATCH_HIGHERRANK		false	false	5439	5439	3	111	362	648	5439					Comamonadaceae	Candidatus Symbiobacter		DWC_ARCHIVE	2023-04-07T16:53:04.986Z	2023-04-07T16:52:25.587Z		4.280455440458865E-5										
2440894142																										MGYA00364108_Bacteria::Firmicutes:Clostridia:Clostridiales:Ruminococcaceae										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364108_Bacteria::Firmicutes:Clostridia:Clostridiales:Ruminococcaceae						18.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011890	MGYA00364108													28220.0	DNA sequence reads			River sediment sample 1.9 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 37. 357 E 78* 15. 537																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364108#taxonomic.									Ruminococcaceae								Bacteria	Firmicutes_A	Clostridia	Oscillospirales	Ruminococcaceae			Ruminococcaceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.111Z										false	false	4894491	4894491	3	11371390	304	10788868	4894491					Ruminococcaceae	Ruminococcaceae		DWC_ARCHIVE	2023-04-07T16:53:05.111Z	2023-04-07T16:52:25.587Z		6.378454996456414E-4										
2440894127																										MGYA00364106_Bacteria::Synergistetes:Synergistia:Synergistales:Synergistaceae:Lactivibrio										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria::Synergistetes:Synergistia:Synergistales:Synergistaceae:Lactivibrio						5.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918.0	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Lactivibrio Qiu et al., 2014								Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae		Lactivibrio	Lactivibrio						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.359Z										false	false	8073336	8073336	3	10893982	7983515	7519838	6533859	8073336				Lactivibrio Qiu et al., 2014	Lactivibrio		DWC_ARCHIVE	2023-04-07T16:53:05.359Z	2023-04-07T16:52:25.587Z		2.006581587607352E-4										
2440894125																										MGYA00364110_Bacteria::Chloroflexi:Dehalococcoidia										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364110_Bacteria::Chloroflexi:Dehalococcoidia						3.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011892	MGYA00364110													23122.0	DNA sequence reads			River sediment sample downstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 350 E 13* 52. 900.																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364110#taxonomic.									Dehalococcoidia								Bacteria	Chloroflexota	Dehalococcoidia					Dehalococcoidia						CLASS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.190Z										false	false	10856899	10856899	3	10690675	10856899							Dehalococcoidia	Dehalococcoidia		DWC_ARCHIVE	2023-04-07T16:53:05.190Z	2023-04-07T16:52:25.587Z		1.2974656171611451E-4										
2440894122																										MGYA00364106_Bacteria::Chlamydiae:Chlamydiia:Chlamydiales										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria::Chlamydiae:Chlamydiia:Chlamydiales						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918.0	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Chlamydiales								Bacteria	Chlamydiota	Chlamydiia	Chlamydiales				Chlamydiales						ORDER				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.454Z										false	false	570	570	3	11141473	10795427	570						Chlamydiales	Chlamydiales		DWC_ARCHIVE	2023-04-07T16:53:05.454Z	2023-04-07T16:52:25.587Z		4.013163175214704E-5										
2440894113																										MGYA00364109_Bacteria::Chloroflexi:::::Chloroflexi_bacterium_OLB15										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364109_Bacteria::Chloroflexi:::::Chloroflexi_bacterium_OLB15						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011891	MGYA00364109													28220.0	DNA sequence reads			River sediment sample 2.2 km upstream an Indian waste water treatment plant. GPS coordinates: N 17* 32. 440 E 78* 15. 707																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364109#taxonomic.									Chloroflexi								Bacteria	Chloroflexota						Chloroflexi						PHYLUM				SYNONYM			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.351Z								TAXON_MATCH_HIGHERRANK		false	false	84	10690675	3	10690675								Chloroflexota	Chloroflexi bacterium_OLB15		DWC_ARCHIVE	2023-04-07T16:53:05.351Z	2023-04-07T16:52:25.587Z		3.543586109142452E-5										
2440894112																										MGYA00364111_Bacteria::Bacteroidetes:Saprospiria:Saprospirales:Saprospiraceae										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364111_Bacteria::Bacteroidetes:Saprospiria:Saprospirales:Saprospiraceae						73.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011893	MGYA00364111													25352.0	DNA sequence reads			River sediment sample upstream a Swedish waste water treatment plant. GPS coordinates: N 58* 23. 500 E 13* 52. 700																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364111#taxonomic.									Saprospiraceae								Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae			Saprospiraceae						FAMILY				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.179Z										false	false	8101	8101	3	10707955	7498440	10728632	8101					Saprospiraceae	Saprospiraceae		DWC_ARCHIVE	2023-04-07T16:53:05.179Z	2023-04-07T16:52:25.587Z		0.002879457242032187										
2440894111																										MGYA00364106_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Pusillimonas										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364106_Bacteria::Proteobacteria:Betaproteobacteria:Burkholderiales:Alcaligenaceae:Pusillimonas						2.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011887	MGYA00364106													24918.0	DNA sequence reads			River sediment sample 2.7 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 211 E 78* 13.846																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364106#taxonomic.									Pusillimonas Stolz et al., 2005								Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Burkholderiaceae		Pusillimonas	Pusillimonas						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.473Z										false	false	3219802	3219802	3	111	362	648	5438	3219802				Pusillimonas Stolz et al., 2005	Pusillimonas		DWC_ARCHIVE	2023-04-07T16:53:05.473Z	2023-04-07T16:52:25.587Z		8.026326350429408E-5										
2440894104																										MGYA00364105_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae:Thermomonas										CC_BY_4_0																											MATERIAL_SAMPLE			"{""instrument model"":""454 GS FLX Titanium"",""last update date"":""2015-06-23""}"	MGYA00364105_Bacteria::Proteobacteria:Gammaproteobacteria:Xanthomonadales:Xanthomonadaceae:Thermomonas						1.0	DNA sequence reads									PRESENT															https://www.ebi.ac.uk/metagenomics/samples/SRS011886	MGYA00364105													26502.0	DNA sequence reads			River sediment sample 2.3 km downstream an Indian waste water treatment plant. GPS coordinates: N 17* 33. 077 E 78* 13.983																																																													https://www.ebi.ac.uk/metagenomics/pipelines/4.1		SSU rRNA annotated using the taxonomic reference database described here: https://www.ebi.ac.uk/metagenomics/pipelines/4.1. This occurrence appeared in following analyses: SSU taxonomy from analyses https://www.ebi.ac.uk/metagenomics/analyses/MGYA00364105#taxonomic.									Thermomonas Busse et al., 2002								Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae		Thermomonas	Thermomonas						GENUS				ACCEPTED			1ed81a8b-4f1a-4037-a347-84f01cae6e01	GB	2023-04-07T16:53:05.332Z										false	false	3222292	3222292	3	111	362	820	5611	3222292				Thermomonas Busse et al., 2002	Thermomonas		DWC_ARCHIVE	2023-04-07T16:53:05.332Z	2023-04-07T16:52:25.587Z		3.7733001282922044E-5										
